date,type,category,item,amount,source,card
8/18/16,הוצאה,בילוי ומסעדות,‏וניליק תל אביב שיווק,48,כ. אשראי,2599
8/19/16,הוצאה,בית וגן,‏קסרולה,137.3,כ. אשראי,2599
8/19/16,הוצאה,מזון ומשקאות,‏נתח בשר,497,כ. אשראי,2599
8/19/16,הוצאה,בילוי ומסעדות,‏מפגש הנמרים,10,כ. אשראי,2599
8/19/16,הוצאה,בילוי ומסעדות,‏החומוס של רונן,90,כ. אשראי,2599
8/19/16,הוצאה,בית וגן,‏שילב בעמ-גן העיר,389.8,כ. אשראי,2599
8/20/16,הוצאה,בילוי ומסעדות,‏בריסרי אבן גבירול,24,כ. אשראי,2599
8/20/16,הוצאה,רכב ותחבורה,‏סונול חבצלת השרון,267.48,כ. אשראי,2599
8/20/16,הוצאה,מזון ומשקאות,"‏טיב טעם רשתות בע""מ (",88.77,כ. אשראי,2599
8/21/16,הוצאה,בילוי ומסעדות,‏דומינוס פיצה,58,כ. אשראי,2599
8/22/16,הוצאה,בריאות,‏4029357733 ~PAYPAL,278.6,כ. אשראי,2599
8/22/16,הוצאה,בילוי ומסעדות,‏טוטו,636,כ. אשראי,2599
8/22/16,הוצאה,רכב ותחבורה,‏חניון נמל תל אביב,16,כ. אשראי,2599
8/22/16,הוצאה,מזון ומשקאות,‏שופרסל שלי נורדאו,49.12,כ. אשראי,2599
8/22/16,הוצאה,מזון ומשקאות,"‏טיב טעם רשתות בע""מ (",52.31,כ. אשראי,2599
8/22/16,הוצאה,בית וגן,"‏ספורט ורטהימר נמל ת""",186.01,כ. אשראי,2599
8/22/16,הוצאה,בית וגן,"‏ספורט ורטהימר נמל ת""",161.91,כ. אשראי,2599
8/22/16,הוצאה,בילוי ומסעדות,‏THE NORMAN RESTURANT,246,כ. אשראי,2599
8/24/16,הוצאה,רכב ותחבורה,‏GETT,39.9,כ. אשראי,2599
8/24/16,הוצאה,רכב ותחבורה,‏GETT,33.9,כ. אשראי,2599
8/24/16,הוצאה,בילוי ומסעדות,‏DA DA&DA DA,43,כ. אשראי,2599
8/24/16,הוצאה,בילוי ומסעדות,‏בריסרי אבן גבירול,32,כ. אשראי,2599
8/24/16,הוצאה,בית וגן,‏שאול שכטר בדי ריפוד,335,כ. אשראי,2599
8/26/16,הוצאה,רכב ותחבורה,‏GETT,37.3,כ. אשראי,2599
8/26/16,הוצאה,בילוי ומסעדות,‏ג'רמיה,79,כ. אשראי,2599
8/26/16,הוצאה,מזון ומשקאות,‏נתח בשר,27,כ. אשראי,2599
8/26/16,הוצאה,מזון ומשקאות,‏איי.אם.פי.אם,108.94,כ. אשראי,2599
8/26/16,הוצאה,בילוי ומסעדות,‏החומוס של רונן,30,כ. אשראי,2599
8/26/16,הוצאה,בילוי ומסעדות,"‏קיוטו הרצליה בע""מ",355,כ. אשראי,2599
8/27/16,הוצאה,מוצרי חשמל ותקשורת,‏8553699776 ~PAYPAL,39.6,כ. אשראי,2599
8/27/16,הוצאה,בריאות,‏4029357733 ~PAYPAL,39.64,כ. אשראי,2599
8/27/16,הוצאה,בריאות,‏4029357733 ~PAYPAL,63.42,כ. אשראי,2599
8/27/16,הוצאה,בילוי ומסעדות,‏נדב קינוחים,169,כ. אשראי,2599
8/27/16,הוצאה,בילוי ומסעדות,‏בייקרי דיזינגוף,117,כ. אשראי,2599
8/28/16,הוצאה,חינוך ומשפחה,‏06174954293 ~HARVAR,"10,075.32",כ. אשראי,2599
8/28/16,הוצאה,מיסים ותשלומים,‏B בזק הוראת קבע,135.03,כ. אשראי,2599
8/28/16,הוצאה,בילוי ומסעדות,‏בריסרי אבן גבירול,20,כ. אשראי,2599
8/28/16,הוצאה,רכב ותחבורה,‏פנגו- חניה סלולארית,12.81,כ. אשראי,2599
8/29/16,הוצאה,מזון ומשקאות,‏נתח בשר,32,כ. אשראי,2599
8/29/16,הוצאה,בילוי ומסעדות,‏לחם ושות',43,כ. אשראי,2599
8/29/16,הוצאה,בילוי ומסעדות,‏גוצ'ה דיזינגוף,104,כ. אשראי,2599
8/29/16,הוצאה,רכב ותחבורה,‏חניון נמל תל אביב,19,כ. אשראי,2599
8/29/16,הוצאה,יופי ואביזרי אופנה,‏CHECK BOX BUY2USA,101.83,כ. אשראי,2599
8/29/16,הוצאה,בריאות,‏שרותי בריאות כללית,144.08,כ. אשראי,2599
8/29/16,הוצאה,בריאות,‏סופר פארם קסטל תל אב,65.2,כ. אשראי,2599
8/29/16,הוצאה,בילוי ומסעדות,‏קפה גרג - נמל תל אבי,23,כ. אשראי,2599
8/29/16,הוצאה,חינוך ומשפחה,‏כפיים שיווק וקידום מ,112.5,כ. אשראי,2599
8/29/16,הוצאה,בילוי ומסעדות,‏וניליק תל אביב שיווק,48,כ. אשראי,2599
8/30/16,הוצאה,בילוי ומסעדות,‏ארקפה בית אסיה,40,כ. אשראי,2599
8/30/16,הוצאה,מזון ומשקאות,"‏סופר יודה א""ג 76",49.47,כ. אשראי,2599
8/30/16,הוצאה,בילוי ומסעדות,‏בראסרי אבן גבירול,20,כ. אשראי,2599
8/30/16,הוצאה,תרבות ופנאי,"‏הוצאת עתון הארץ בע""מ",39.9,כ. אשראי,2599
8/31/16,הוצאה,בילוי ומסעדות,‏אר קפה,45,כ. אשראי,2599
8/31/16,הוצאה,בילוי ומסעדות,‏בראסרי אבן גבירול,12,כ. אשראי,2599
8/1/16,הוצאה,מתנות ומזכרות,‏וראייטי ישראל,200,כ. אשראי,2607
8/1/16,הוצאה,בילוי ומסעדות,‏גוצ'ה דיזינגוף,81,כ. אשראי,2607
8/2/16,הוצאה,בילוי ומסעדות,‏קיוסק קקל,23,כ. אשראי,2607
8/2/16,הוצאה,בילוי ומסעדות,‏ארקפה בייקרי,18,כ. אשראי,2607
8/2/16,הוצאה,בריאות,‏דיאדה נמל תל אביב,40,כ. אשראי,2607
8/2/16,הוצאה,רכב ותחבורה,‏חניון נמל תל אביב,16,כ. אשראי,2607
8/3/16,הוצאה,רכב ותחבורה,‏GETT,30.6,כ. אשראי,2607
8/3/16,הוצאה,בית וגן,‏הו מאמא,48,כ. אשראי,2607
8/4/16,הוצאה,רכב ותחבורה,‏GETT,22.2,כ. אשראי,2607
8/4/16,הוצאה,בילוי ומסעדות,‏ארקפה בייקרי,6,כ. אשראי,2607
8/4/16,הוצאה,יופי ואביזרי אופנה,‏ניילס NAILS -,326.44,כ. אשראי,2607
8/5/16,הוצאה,בית וגן,‏בית שילב,57.33,כ. אשראי,2607
8/5/16,הוצאה,בריאות,‏שרותי בריאות כללית,45.7,כ. אשראי,2607
8/6/16,הוצאה,בילוי ומסעדות,‏ארקפה בייקרי,35,כ. אשראי,2607
8/6/16,הוצאה,מזון ומשקאות,‏איי.אם.פי.אם,25.16,כ. אשראי,2607
8/6/16,הוצאה,בריאות,‏סופר פארם אבן גבירול,10.04,כ. אשראי,2607
8/7/16,הוצאה,נופש,‏בראשית,121.2,כ. אשראי,2607
8/8/16,הוצאה,רכב ותחבורה,‏GETT,23,כ. אשראי,2607
8/9/16,הוצאה,בילוי ומסעדות,‏מאפיית לחם ושות',38,כ. אשראי,2607
8/10/16,הוצאה,רכב ותחבורה,‏GETT,21.9,כ. אשראי,2607
8/10/16,הוצאה,נופש,‏בראשית,"2,096.00",כ. אשראי,2607
8/10/16,הוצאה,מזון ומשקאות,‏שוק אבן גבירול,35.64,כ. אשראי,2607
8/11/16,הוצאה,רכב ותחבורה,‏GETT,25.9,כ. אשראי,2607
8/11/16,הוצאה,ביגוד והנעלה,‏אלף אלף,244,כ. אשראי,2607
8/11/16,הוצאה,בילוי ומסעדות,‏גוצ'ה דיזינגוף,84,כ. אשראי,2607
8/11/16,הוצאה,בית וגן,‏כלי מיטה NAP -,100,כ. אשראי,2607
8/11/16,הוצאה,בילוי ומסעדות,‏טופיה יוגרטריית-שף,27,כ. אשראי,2607
8/12/16,הוצאה,מוצרי חשמל ותקשורת,‏G.CO/PAYHELP#~GOOGLE,7.75,כ. אשראי,2607
8/12/16,הוצאה,בילוי ומסעדות,‏ל לי פופ,10,כ. אשראי,2607
8/12/16,הוצאה,מזון ומשקאות,‏יבולי השדה,17.9,כ. אשראי,2607
8/14/16,הוצאה,בילוי ומסעדות,"‏קפה נואר בע""מ",80,כ. אשראי,2607
8/15/16,הוצאה,רכב ותחבורה,‏GETT,20.4,כ. אשראי,2607
8/15/16,הוצאה,בריאות,‏דיאדה נמל תל אביב,40,כ. אשראי,2607
8/15/16,הוצאה,בריאות,‏דיאדה נמל תל אביב,40,כ. אשראי,2607
8/15/16,הוצאה,רכב ותחבורה,‏חניון נמל תל אביב,16,כ. אשראי,2607
8/15/16,הוצאה,בילוי ומסעדות,"‏מינדי בר יהודה בע""מ",60,כ. אשראי,2607
8/16/16,הוצאה,ביגוד והנעלה,‏S WAER,58,כ. אשראי,2607
8/16/16,הוצאה,רכב ותחבורה,‏חניון ק.אביב,10,כ. אשראי,2607
8/16/16,הוצאה,בילוי ומסעדות,‏ארקפה בייקרי,12,כ. אשראי,2607
8/16/16,הוצאה,רכב ותחבורה,‏חניון גן העיר,20,כ. אשראי,2607
8/16/16,הוצאה,ביגוד והנעלה,‏קרטרס גן העיר,99.65,כ. אשראי,2607
8/16/16,הוצאה,בית וגן,‏שילב בעמ-גן העיר,170.63,כ. אשראי,2607
8/16/16,הוצאה,בילוי ומסעדות,‏אר קפה קניון אביב,13,כ. אשראי,2607
8/16/16,הוצאה,בית וגן,‏גולף א.ק. גן העיר,9.95,כ. אשראי,2607
8/16/16,הוצאה,ביגוד והנעלה,‏זארה - קניון רמת אבי,159.8,כ. אשראי,2607
8/16/16,הוצאה,ביגוד והנעלה,‏זארה - קניון רמת אבי,45.9,כ. אשראי,2607
8/17/16,הוצאה,בילוי ומסעדות,‏אלורה,72,כ. אשראי,2607
8/17/16,הוצאה,בילוי ומסעדות,‏מאפיית לחם ושות',8,כ. אשראי,2607
8/18/16,הוצאה,בילוי ומסעדות,‏דודו אוטמזגין,8,כ. אשראי,2607
8/18/16,הוצאה,בילוי ומסעדות,‏בריסרי אבן גבירול,13,כ. אשראי,2607
8/18/16,הוצאה,מיסים ותשלומים,‏חברת פרטנר תקשורת בע,46.8,כ. אשראי,2607
8/19/16,הוצאה,בית וגן,‏מיננה תל אביב,20,כ. אשראי,2607
8/19/16,הוצאה,בילוי ומסעדות,‏בראסרי אבן גבירול,143,כ. אשראי,2607
8/21/16,הוצאה,רכב ותחבורה,‏GETT,25,כ. אשראי,2607
8/21/16,הוצאה,יופי ואביזרי אופנה,‏OVIVARERIFO,250,כ. אשראי,2607
8/21/16,הוצאה,בילוי ומסעדות,‏ארקפה בייקרי,13,כ. אשראי,2607
8/21/16,הוצאה,יופי ואביזרי אופנה,‏ניילס NAILS -,126.6,כ. אשראי,2607
8/21/16,הוצאה,בילוי ומסעדות,‏בריסרי אבן גבירול,13.5,כ. אשראי,2607
8/23/16,הוצאה,בילוי ומסעדות,‏קיוסק קקל,16,כ. אשראי,2607
8/23/16,הוצאה,בילוי ומסעדות,‏גלידריה סיציליאנית,16,כ. אשראי,2607
8/24/16,הוצאה,בילוי ומסעדות,‏ל לי פופ,24,כ. אשראי,2607
8/24/16,הוצאה,בילוי ומסעדות,‏קיוסק קקל,12,כ. אשראי,2607
8/25/16,הוצאה,רכב ותחבורה,‏GETT,20.4,כ. אשראי,2607
8/25/16,הוצאה,בילוי ומסעדות,‏קיוסק קקל,12,כ. אשראי,2607
8/25/16,הוצאה,בילוי ומסעדות,"‏קפה נואר בע""מ",80,כ. אשראי,2607
8/25/16,הוצאה,בית וגן,"‏קוליקו עיצובים בע""מ",98,כ. אשראי,2607
8/28/16,הוצאה,חינוך ומשפחה,‏06174954293 ~HARVAR,"9,881.57",כ. אשראי,2607
8/28/16,הוצאה,בילוי ומסעדות,‏המרקט,80,כ. אשראי,2607
8/28/16,הוצאה,רכב ותחבורה,‏חניון נמל תל אביב,10,כ. אשראי,2607
8/28/16,הוצאה,בית וגן,‏אייס- נמל תל אביב,293.76,כ. אשראי,2607
8/29/16,הוצאה,בריאות,‏דיאדה נמל תל אביב,139.7,כ. אשראי,2607
8/29/16,הוצאה,בריאות,‏דיאדה נמל תל אביב,119.8,כ. אשראי,2607
8/29/16,הוצאה,בריאות,‏שרותי בריאות כללית,121.78,כ. אשראי,2607
8/30/16,הוצאה,רכב ותחבורה,‏GETT,39.6,כ. אשראי,2607
8/30/16,הוצאה,בילוי ומסעדות,‏ארקפה בית אסיה,23,כ. אשראי,2607
8/30/16,הוצאה,בריאות,‏פניקס חיים ובריאות,37.12,כ. אשראי,2607
8/30/16,הוצאה,בריאות,‏פניקס חיים ובריאות,69.2,כ. אשראי,2607
8/30/16,הוצאה,בריאות,‏פניקס חיים ובריאות,51.4,כ. אשראי,2607
8/31/16,הוצאה,רכב ותחבורה,‏GETT,20.7,כ. אשראי,2607
8/31/16,הוצאה,בילוי ומסעדות,‏קיוסק קקל,44,כ. אשראי,2607
8/31/16,הוצאה,בילוי ומסעדות,"‏מינדי בר יהודה בע""מ",66,כ. אשראי,2607
9/1/16,הוצאה,שירותי בנקאות,‏דמי כרטיס /הנפקה,13.16,כ. אשראי,8832
9/9/16,הוצאה,בריאות,‏סופר פארם קסטל תל אב,177.7,כ. אשראי,8832
9/25/16,הוצאה,בריאות,‏סופר פארם איכילוב 10,54.7,כ. אשראי,8832
9/1/16,הוצאה,בריאות,‏סופר פארם קסטל תל אב,19.49,כ. אשראי,9477
9/4/16,הוצאה,בריאות,‏סופר פארם קסטל תל אב,138.16,כ. אשראי,9477
9/9/16,הוצאה,בריאות,‏סופר פארם קסטל תל אב,188.7,כ. אשראי,9477
9/16/16,הוצאה,בריאות,‏סופר פארם קסטל תל אב,317.54,כ. אשראי,9477
9/19/16,הוצאה,בריאות,‏סופרפארם ארלוזורוב 2,29.9,כ. אשראי,9477
9/22/16,הוצאה,בריאות,‏סופר פארם אבן גבירול,13.1,כ. אשראי,9477
9/26/16,הוצאה,בריאות,‏סופר פארם קסטל תל אב,211.42,כ. אשראי,9477
9/27/16,הוצאה,בריאות,‏סופר פארם קסטל תל אב,58.4,כ. אשראי,9477
8/14/16,הוצאה,מזון ומשקאות,‏שופרסל און ליין,542.6,כ. אשראי,2599
8/31/16,הוצאה,בית וגן,‏07188018441 ~ADEN +,242.66,כ. אשראי,2599
9/1/16,הוצאה,בילוי ומסעדות,‏THE STREETS,65,כ. אשראי,2599
9/1/16,הוצאה,בריאות,"‏כללית ת""א-רמת אביב ג",38.82,כ. אשראי,2599
9/2/16,הוצאה,מוצרי חשמל ותקשורת,‏AWS.AMAZON.CO~AMAZON,112.87,כ. אשראי,2599
9/2/16,הוצאה,מזון ומשקאות,"‏לחם חם ת""א בע""מ",16.5,כ. אשראי,2599
9/2/16,הוצאה,בילוי ומסעדות,‏בייקרי דיזינגוף,36,כ. אשראי,2599
9/2/16,הוצאה,רכב ותחבורה,‏פז YELLOW הירק -,281.62,כ. אשראי,2599
9/3/16,הוצאה,בילוי ומסעדות,‏קפה איטליה,745,כ. אשראי,2599
9/3/16,הוצאה,מזון ומשקאות,‏איי.אם.פי.אם,147.71,כ. אשראי,2599
9/3/16,הוצאה,בילוי ומסעדות,‏ילן- גרין קפה,7,כ. אשראי,2599
9/3/16,הוצאה,בילוי ומסעדות,‏בייקרי דיזינגוף,82,כ. אשראי,2599
9/3/16,הוצאה,מזון ומשקאות,"‏מאפיית באבא בע""מ",5,כ. אשראי,2599
9/3/16,הוצאה,מזון ומשקאות,‏סופר יודה סניף ישעיה,9.8,כ. אשראי,2599
9/4/16,הוצאה,בית וגן,‏LONDON ~WWW.AL,86.69,כ. אשראי,2599
9/4/16,הוצאה,בילוי ומסעדות,‏קפה אלברט,29,כ. אשראי,2599
9/4/16,הוצאה,בילוי ומסעדות,‏בוקה מכבי,14,כ. אשראי,2599
9/4/16,הוצאה,בילוי ומסעדות,‏בוקה מכבי,110,כ. אשראי,2599
9/4/16,הוצאה,בריאות,‏טוביק טיפולם,350,כ. אשראי,2599
9/4/16,הוצאה,ביגוד והנעלה,‏זארה - קניון רמת אבי,427.8,כ. אשראי,2599
9/5/16,הוצאה,רכב ותחבורה,‏רכבת השלום תל אביב,14,כ. אשראי,2599
9/5/16,הוצאה,בריאות,‏מרום מרפאת מומחים רב,500,כ. אשראי,2599
9/6/16,הוצאה,מזון ומשקאות,‏איי.אם.פי.אם,105.65,כ. אשראי,2599
9/8/16,הוצאה,מוצרי חשמל ותקשורת,‏888-283-5051 ~AUDIBL,32.56,כ. אשראי,2599
9/8/16,הוצאה,מזון ומשקאות,‏שופרסל שלי נורדאו,17.9,כ. אשראי,2599
9/8/16,הוצאה,בריאות,‏פרופ' ארויןוייס מרפא,330,כ. אשראי,2599
9/8/16,הוצאה,רכב ותחבורה,‏נכסי אריאל-חניון מרכ,16,כ. אשראי,2599
9/9/16,הוצאה,מזון ומשקאות,‏יין מילנו,75,כ. אשראי,2599
9/9/16,הוצאה,רכב ותחבורה,‏חניון גן העיר,16,כ. אשראי,2599
9/9/16,הוצאה,רכב ותחבורה,‏פז YELLOW יקנע -,276.17,כ. אשראי,2599
9/10/16,הוצאה,רכב ותחבורה,‏GETT,29,כ. אשראי,2599
9/10/16,הוצאה,בילוי ומסעדות,‏פורטונה דל מאר,334,כ. אשראי,2599
9/10/16,הוצאה,רכב ותחבורה,‏דרך ארץ 6 - אישי,115.46,כ. אשראי,2599
9/10/16,הוצאה,מיסים ותשלומים,"‏א,עיריית תל אביב-יפו",564.39,כ. אשראי,2599
9/10/16,הוצאה,מזון ומשקאות,‏נספרסו ישראל -אינטרנ,222,כ. אשראי,2599
9/10/16,הוצאה,מזון ומשקאות,‏טיב טעם רשתות בן גור,21.54,כ. אשראי,2599
9/11/16,הוצאה,בית וגן,‏LONDON ~WWW.AL,358.69,כ. אשראי,2599
9/11/16,הוצאה,מוצרי חשמל ותקשורת,‏35314369001 ~PAYPAL,31.52,כ. אשראי,2599
9/11/16,הוצאה,בילוי ומסעדות,‏מפגש הנמרים,21,כ. אשראי,2599
9/11/16,הוצאה,רכב ותחבורה,‏רב קו אונליין,100,כ. אשראי,2599
9/11/16,הוצאה,בילוי ומסעדות,‏בראסרי אבן גבירול,23,כ. אשראי,2599
9/11/16,הוצאה,מוצרי חשמל ותקשורת,"‏בזק בינלאומי בע""מ",41.89,כ. אשראי,2599
9/12/16,הוצאה,מוצרי חשמל ותקשורת,‏G.CO/PAYHELP#~GOOGLE,38.55,כ. אשראי,2599
9/12/16,הוצאה,בריאות,‏4029357733 ~PAYPAL,19.82,כ. אשראי,2599
9/12/16,הוצאה,בילוי ומסעדות,"‏אורבן קופיקס בע""מ",5,כ. אשראי,2599
9/13/16,הוצאה,בית וגן,‏LONDON ~WWW.AL,263.33,כ. אשראי,2599
9/13/16,הוצאה,בריאות,‏צ'ימאמא,300,כ. אשראי,2599
9/13/16,הוצאה,מזון ומשקאות,"‏סופר יודה א""ג 76",75.37,כ. אשראי,2599
9/13/16,הוצאה,בילוי ומסעדות,‏בראסרי אבן גבירול,23,כ. אשראי,2599
